diameter_km,lon,lat,tag
7.53164499481,156.398389144,1.55899369293,standard
5.04283463471,156.682325409,1.15260991498,standard
12.2161024652,157.282140766,0.13398856765,standard
5.92710084447,157.475572346,1.05855602751,standard
13.5019009006,154.29726079,2.31319939435,standard
5.85520004775,155.390415407,-0.55810607601,standard
5.19495206773,155.583846987,-0.2759444136,standard
17.8371511925,152.346973577,0.27595669968,standard
11.6043926649,151.59809168,0.167705999,standard
6.61325531464,151.846535911,-1.45427990947,standard
10.1330808336,151.807494675,-1.81097484121,standard
6.29203825308,151.452574345,-2.74796451262,standard
6.60331104684,151.523558411,-2.50839328982,standard
6.28228732452,151.933491392,-2.6485868202,standard
7.93763335479,152.712541517,-0.9414200325,standard
9.10262085694,153.45787421,-1.25907372793,standard
6.65340172429,152.819017616,-2.26349826206,standard
5.97285550301,153.314131476,-2.36642515779,standard
6.84286489213,155.22182825,-1.44185769792,standard
5.53845373202,154.075435584,-1.65658449762,standard
6.43430162258,155.509313718,-2.32383471818,standard
5.17283041979,155.271517096,-2.48354886671,standard
5.19415195831,156.68410001,-1.05676913978,standard
18.8161630708,156.687649213,-2.2084856109,standard
8.96037601049,158.407238213,-1.06919135133,standard
5.49615547414,159.260821607,-1.22180709327,standard
6.47359596313,157.516388184,-1.39216885171,standard
17.2933572081,158.066514696,-2.22445702575,standard
8.07381421767,159.136599491,-1.89438111878,standard
5.72427270177,160.31848419,-2.4267616139,standard
8.70845588541,161.349527749,-0.69297580145,standard
8.82318576915,161.544733931,-1.25374992298,standard
12.2785570213,161.668956046,-1.7896796214,standard
16.2870074836,161.024775647,-2.51016789147,standard
6.96558174525,162.018552571,-2.04344765741,standard
7.93597901426,163.333532394,-2.37707276769,standard
7.86621576638,164.341506132,-2.75328831758,standard
9.03267402511,166.107234774,-0.70362341135,standard
5.68298107311,165.94219682,-0.95739144736,standard
7.8544997627,166.506520145,-1.04434692823,standard
9.2384104764,167.209262399,-2.03102544586,standard
11.3816774308,167.45770663,-1.10113418104,standard
7.39613697239,167.940398279,-0.9378708292,standard
13.8745548941,167.819725367,-2.25107605051,standard
14.3130531611,167.599674762,-2.73021849612,standard
12.6886554141,168.685730972,-2.29544109177,standard
6.86102411712,169.631593652,-2.00973022605,standard
8.90207041411,169.871164874,-1.27327054113,standard
8.53415838601,170.14622813,-1.04612152988,standard
9.40918395178,170.15687574,-1.68142892073,standard
6.11326324898,169.99538699,-2.79232955388,standard
12.6617875588,170.788633928,-0.42501095223,standard
11.7756005182,170.412418378,-1.34070540385,standard
8.55726361574,170.419516784,-1.98843500625,standard
12.2067095575,171.157751071,-2.95204370242,standard
11.872177656,174.060999371,-0.58117589747,standard
6.95326423175,174.690982957,-1.29988956589,standard
6.98774020835,174.914582765,-1.05676913978,standard
8.65374601937,174.969595416,-0.57052828757,standard
13.7126383491,175.139957174,-0.96626445561,standard
7.82540276906,175.120436556,-1.55898140685,standard
7.83325486137,175.251757078,-2.02037783595,standard
7.10589608511,175.580058384,-2.634390007,standard
14.348810566,175.793010582,-2.10200951187,standard
7.99011141239,175.631521832,-0.78170588397,standard
9.92026857823,175.571185376,-1.27504514278,standard
14.2014555511,178.463786066,-1.79500342635,standard
13.1496000032,176.634171764,-1.99553341285,standard
6.02095993839,165.603247905,-0.49244581495,standard
10.9011515016,152.889409492,-3.59171068652,standard
8.37423073001,152.685863519,-3.77177058647,standard
8.45084052681,152.788941287,-4.23888250081,standard
6.19014086669,152.461441035,-3.17418048376,standard
8.92775603318,153.132098923,-5.28009844396,standard
6.71839684232,155.033166127,-4.44242847466,standard
7.26974363474,155.11145304,-4.8064626202,standard
7.73352264275,155.347618561,-5.07524768823,standard
8.38059778611,155.888453829,-4.48771758045,standard
5.83263662524,156.258356316,-4.75296656297,standard
15.7348108774,157.890638452,-5.64935171703,standard
7.51036456319,159.549016227,-3.08936966132,standard
7.43835932874,162.339944676,-3.51472855539,standard
6.29170955042,163.233720266,-3.36598342065,standard
6.10899311829,161.981129658,-4.38762763555,standard
12.7392493915,162.486080247,-5.17571589327,standard
13.334502019,164.42107178,-3.46253728004,standard
6.62617222832,164.736828996,-4.21409164502,standard
11.2991171227,166.008991333,-4.99435121144,standard
6.86843129259,166.808822627,-4.8625682412,standard
5.22866091108,167.894401154,-3.35945951123,standard
9.0280345657,167.58647263,-4.18930078923,standard
5.23561516892,168.292359629,-5.16266807443,standard
10.3524340176,168.728156778,-3.03456882221,standard
7.6677436708,169.615408459,-3.57996764957,standard
15.6510643621,170.788407372,-3.21462872215,standard
5.25104393211,171.164184555,-3.53038593799,standard
9.98574097807,172.385460398,-3.86310531832,standard
11.017939524,172.196014505,-4.44119269187,standard
18.6721539313,171.230983438,-4.61221085551,standard
6.48850913526,172.885322409,-3.39239762708,standard
7.33382133042,173.270985819,-3.57388629054,standard
15.6974862088,174.136547137,-3.33131971149,standard
6.25354209151,174.497779381,-3.44824029276,standard
7.59798885686,173.02318399,-4.64187727165,standard
8.11655376275,172.620069747,-5.34340075925,standard
7.64729900879,173.982979806,-5.1025792635,standard
5.1426207826,174.17493897,-5.17412767891,standard
8.49440142659,175.63906386,-3.5442198744,standard
6.34084568302,174.675777877,-4.55985835644,standard
13.4068851337,174.536171213,-5.15493176258,standard
12.7408683417,175.08936262,-5.05720709764,standard
8.15805445917,174.016136389,-5.31896959301,standard
15.2192207589,174.796188625,-6.017002914,standard
7.70157016949,176.799544257,-4.15848919687,standard
5.37777640385,173.653159062,-5.33816550934,standard
8.00081493332,176.132922435,-5.84074950045,standard
16.6820001952,178.797664638,-3.49186737532,standard
5.47432352318,179.893576952,-7.57710738641,standard
13.2435058288,179.483482376,-8.01861346194,standard
5.79758256506,178.773233472,-8.67650986697,standard
7.29199471849,178.29682573,-8.36937520573,standard
7.85204229387,177.473146411,-7.55442130348,standard
5.55023923363,177.73665399,-8.38508095546,standard
17.835997006,175.890355856,-7.34675639048,standard
8.61952024203,174.010901139,-7.24554155894,standard
13.5002337752,176.022982187,-8.9103510295,standard
5.61001687454,173.96378389,-6.41837207357,standard
7.41024659843,174.412270299,-7.61375413576,standard
18.2189053621,174.031842139,-7.80396821573,standard
12.1124864783,173.061575823,-8.09190696064,standard
12.0639989159,173.21863332,-8.83182228089,standard
7.71156806661,172.825989577,-8.6276475345,standard
17.6837150626,171.71262643,-6.59637057042,standard
15.8163184053,172.510129499,-7.58932296953,standard
5.9093240266,173.201182487,-7.85981088141,standard
5.03780374779,169.712760965,-5.99082666446,standard
9.21858336487,169.83142663,-7.44099088882,standard
7.06453003161,168.967610395,-7.40608922277,standard
6.64601501224,169.079295726,-7.18271856005,standard
7.27467398632,169.072315393,-8.1337889599,standard
6.09122176963,169.325352472,-8.85625344712,standard
5.76683789831,168.274812324,-6.33809824166,standard
5.33681655499,167.627386419,-5.53710500582,standard
19.9341532495,166.99392118,-5.47253692363,standard
15.8081983609,166.395357607,-5.5929476715,standard
6.11078821613,166.59778727,-7.48287288808,standard
6.45669857587,166.840063002,-7.43168377787,standard
16.5555548789,165.229351114,-7.1681761992,standard
8.51218972997,164.749453206,-7.22576394818,standard
12.774795252,163.901342721,-6.19441971642,standard
8.05040740972,163.77395164,-7.06696136765,standard
5.48424134279,163.215524983,-7.30254761349,standard
17.9211997331,163.014840403,-6.63069054204,standard
5.79390999071,161.568166345,-6.86976695448,standard
5.70134257769,158.437486901,-5.71452180824,standard
6.76835821913,157.612062499,-6.30435996447,standard
9.77845138098,156.805834013,-7.51719285969,standard
9.98573358707,156.249152439,-5.72150214145,standard
17.4638926691,155.938527612,-5.98151955352,standard
13.2892663737,155.093907293,-6.03038188599,standard
5.31240268611,155.28237629,-7.26241069753,standard
5.09698675318,155.411512454,-6.93957028657,standard
10.5255950363,153.97181873,-6.72317995707,standard
7.05498337245,152.167402595,-7.59746669161,standard
7.01596822983,154.561656886,-8.5118903421,standard
9.20708423767,154.535480636,-8.88708325213,standard
9.10677531435,153.984034313,-9.84338890189,standard
7.36696610675,154.612264302,-9.29892291152,standard
7.88079012665,154.88100713,-8.61834042355,standard
6.85995832226,154.73267505,-8.7213003384,standard
11.0246869815,155.212572958,-8.83822091966,standard
6.32742512767,154.298149307,-9.89923156757,standard
6.14688219373,154.947320296,-9.55195999038,standard
7.87328090457,155.268415623,-9.91493731729,standard
7.25401005702,155.158475375,-9.22737449612,standard
6.73287606161,155.82684228,-8.27804917957,standard
5.39961224811,160.234922702,-10.2831498941,standard
5.08376423173,161.835164091,-8.72653558831,standard
8.93956766664,162.034103587,-8.95165133433,standard
6.34149062758,163.477287478,-8.85567175269,standard
5.84092491889,163.159682317,-10.2238170618,standard
7.98885647581,165.799993354,-8.42812634358,standard
12.584729137,166.716162088,-8.63753633988,standard
10.5505809387,169.185454961,-10.1226022303,standard
15.0597082655,171.995039078,-9.59035182303,standard
6.56629554854,171.429632088,-10.3669138926,standard
6.52730095614,171.881608663,-10.5117558067,standard
14.0332958485,179.059136286,-10.1889153958,standard
5.4758545358,179.462250529,-10.5606181392,standard
11.1634653622,176.603804079,-11.3144941259,standard
14.8108979733,176.329826001,-12.3632891907,standard
12.585227701,174.464331951,-10.9166151329,standard
8.95513492253,174.980876608,-11.0562217971,standard
6.42049600832,172.380702487,-12.2376431929,standard
13.2543688818,172.612798567,-10.7822437186,standard
5.67025235985,171.65300275,-13.230595592,standard
5.49617279084,171.715825749,-11.5204139556,standard
6.12727138825,171.080615427,-11.1661620452,standard
6.32717290391,170.845029181,-11.6617657031,standard
9.04954223481,170.194113109,-11.1347505457,standard
15.023557411,168.05634476,-10.7479426457,standard
9.93438277463,167.763170765,-11.0947779521,standard
6.61907869081,167.729141641,-12.1470631835,standard
14.0132478645,168.459459003,-12.7438816729,standard
7.78673091028,166.307771291,-11.690287629,standard
15.5147170881,166.545664402,-11.7950045085,standard
7.06557488548,167.107455714,-11.8591244386,standard
11.5104568454,164.413919637,-10.479636088,standard
6.8455709326,163.750351711,-12.5370893016,standard
6.730287832,163.090710223,-12.5187659269,standard
9.21094661928,159.638062909,-12.2570034315,standard
9.60229715188,156.248238594,-11.4259075087,standard
5.82809797034,156.430163528,-11.5410830067,standard
8.00808770695,156.161856971,-12.5397069265,standard
5.20968051205,155.88700635,-11.3041879484,standard
13.4346524177,154.90408818,-10.3932544645,standard
5.18391776248,154.680281247,-11.0594400152,standard
6.2250172503,153.554702517,-11.5816561935,standard
5.05464525164,153.477482581,-12.2556946191,standard
5.19768289914,152.981442652,-12.2491505567,standard
6.86587194394,151.846702234,-13.7320350929,standard
13.6075248026,153.193470273,-12.6705881742,standard
13.1841345335,153.359056926,-14.0106570335,standard
12.6082316079,154.315122566,-12.9244977947,standard
8.95464689573,155.712934291,-12.6614264869,standard
5.58837987022,155.438083671,-14.1181347736,standard
13.8448537584,156.360796467,-14.2660305835,standard
6.70409667719,162.114336115,-13.5736687833,standard
5.5702878199,162.899623601,-13.1404518534,standard
7.42606994446,164.66913807,-13.5841392831,standard
5.85256139285,167.441202896,-13.5409484713,standard
5.39872928737,167.315556898,-14.0147385879,standard
9.96964886323,168.103462009,-13.246465664,standard
13.0741038864,173.45650504,-13.8602987157,standard
18.0400604427,177.558323342,-13.6247124699,standard
5.78313356215,176.084600493,-15.7737825568,standard
6.51493595009,168.564164001,-16.0119864276,standard
5.79156909555,166.807737657,-15.370668314,standard
11.7049162488,164.903415503,-15.0434651948,standard
6.10599795942,163.678367025,-14.8563050106,standard
5.3019092152,162.747801354,-16.2344845487,standard
8.32957640393,160.670715953,-14.5212490165,standard
5.10898866916,161.363077754,-16.1219266757,standard
7.66213109071,159.986207028,-15.9949718654,standard
10.5097427774,159.630210034,-15.8797963675,standard
5.4284048122,159.483623037,-14.862849073,standard
6.33010726178,159.022921045,-16.1049121135,standard
6.39729161363,158.818746299,-16.1153826133,standard
8.01733980608,158.289986058,-16.0146040526,standard
5.70934536073,157.906504002,-15.6887097459,standard
12.1140755028,157.322773638,-15.0146713203,standard
5.08068988296,156.828042521,-14.1390757732,standard
7.94411437559,155.854286038,-16.188676112,standard
18.0514038267,155.282685629,-15.9007385242,standard
10.4974355069,154.947278992,-16.0433979271,standard
6.85535857412,152.675180532,-14.522557829,standard
14.1393545997,152.65293072,-14.7738498245,standard
7.47088879614,153.261528522,-15.7436798699,standard
5.73280116318,151.651689175,-17.3613720913,standard
5.07833125895,152.870193591,-17.2723728428,standard
5.16774500774,153.299484084,-16.9765812231,standard
6.5483342396,155.126586301,-18.222570701,standard
6.56612182905,156.075271633,-17.7038516499,standard
5.94145579922,157.41279799,-17.4988176694,standard
7.71043367607,157.380761431,-18.2580841287,standard
13.2911207542,158.111194987,-18.3045371399,standard
5.89430810524,162.040479005,-16.9349742228,standard
6.18019556186,163.003177617,-16.9061413193,standard
5.47327191869,163.128120199,-17.1720447628,standard
8.17628158566,162.3207989,-18.0450410082,standard
6.55883348091,164.028347519,-16.7155237905,standard
9.208449874,164.899741937,-16.923761427,standard
7.09196828301,165.080748498,-17.1720447628,standard
5.88791671637,164.651458601,-16.505684326,standard
6.30101781206,164.582579998,-17.9505331578,standard
7.44245035015,165.123997853,-17.7134626178,standard
10.8689018149,165.846422269,-17.5676962722,standard
5.41742907272,168.068157668,-16.745958522,standard
7.24253944812,167.944816914,-18.8011038116,standard
7.52254266479,170.283485755,-18.1363452027,standard
10.8559887761,171.036344902,-18.6809667136,standard
6.88241692586,172.740689866,-17.6205565953,standard
5.29390297727,173.918033426,-16.4912678742,standard
7.72784212122,175.646405809,-16.2349753985,standard
8.76856071744,175.529472367,-17.9521349858,standard
11.5750291483,179.311388212,-16.4255929273,standard
5.06253817828,179.899259078,-16.2974466895,standard
9.46448021136,166.00340141,-19.9896601677,standard
8.5725162301,164.766790215,-19.494695324,standard
6.96495043641,163.693565473,-19.5635739268,standard
7.72499901149,163.070454392,-19.315290591,standard
7.39070815097,163.012788584,-19.731765864,standard
9.72724721027,159.95810264,-19.6997293045,standard
13.97363932,160.345745009,-20.1354265132,standard
7.42513722906,157.960623157,-19.5587684429,standard
6.23130548354,155.251932054,-18.9260463935,standard
5.37715660747,155.951930879,-19.6644890891,standard
7.59965442997,154.561544198,-19.1038492985,standard
12.9145069045,152.969327193,-18.2917225161,standard
5.83246823683,153.332942142,-18.4294797218,standard
7.21281883245,152.866810202,-19.1134602663,standard
8.63977816456,152.197246109,-18.9324537054,standard
12.4091307289,152.573675683,-18.9276482214,standard
7.01433838121,152.848110929,-20.6615890775,standard
5.61951131962,151.729778413,-21.4194673113,standard
5.32212581542,151.663233007,-22.2217091491,standard
5.53607614908,151.851778324,-23.2679508086,standard
11.5677764279,152.197444738,-23.1644357327,standard
6.86775045339,153.668837602,-23.5045566962,standard
8.24166573201,154.092140322,-20.4490134753,standard
10.3404666137,155.986835907,-20.3418014325,standard
5.50427856719,156.082957049,-22.4694059378,standard
5.32321693263,154.620806603,-23.4121325213,standard
18.7539172335,156.58574456,-21.3695582569,standard
7.10112353188,157.506289342,-22.2734666871,standard
7.97720627616,157.972107183,-21.9592244925,standard
6.21769185678,159.208742643,-20.8538313612,standard
9.76949980734,158.554379485,-22.3492545104,standard
7.7405641094,158.717046033,-22.2254061161,standard
7.138797824,158.484137112,-22.7318905944,standard
5.16550758009,164.164526899,-21.644982298,standard
11.8587404922,166.064767934,-23.0294964374,standard
7.80154165423,166.129464856,-20.4638013433,standard
7.88135476215,168.950250673,-22.8224662857,standard
5.21847942689,170.08521954,-20.0719228419,standard
5.37221273203,171.458642779,-20.8464374272,standard
6.89028432713,172.222066463,-21.6727095505,standard
19.3006490491,173.406944385,-21.7521943408,standard
15.3155019924,174.309004332,-21.4471945638,standard
10.7710823879,174.201792289,-21.2161341266,standard
17.5495219622,175.063185598,-21.0442251614,standard
7.71517957318,174.040974224,-22.2124667317,standard
7.542408194,174.545610219,-22.8372541537,standard
8.27988024099,176.220336268,-23.3455871154,standard
5.86681278643,176.906123645,-21.5248308707,standard
6.59060831857,177.286911246,-21.5987702106,standard
8.15594832774,177.82297146,-20.9998615575,standard
5.09602269387,178.440364948,-21.2179826101,standard
5.83924072182,177.893213833,-20.7318314504,standard
6.77619803615,179.651121639,-21.5969217271,standard
7.81258386098,179.142788677,-24.001798757,standard
6.24119141637,169.826431851,-24.2421016116,standard
14.0941318191,165.597101609,-23.8391322092,standard
7.05890004017,164.944586935,-24.652464948,standard
6.88027978983,163.859527122,-24.8428587482,standard
5.79593716682,164.109072394,-24.3733439399,standard
7.16836132264,161.609922706,-23.6653747605,standard
8.61361580132,162.10901325,-25.317919007,standard
15.8954169947,160.495287157,-25.1275252068,standard
5.00786028776,160.08492382,-24.9334344396,standard
7.48892813529,161.380710752,-22.6579512545,standard
9.39720294565,159.136651786,-23.667223244,standard
16.8014012882,159.835378548,-24.1755562057,standard
5.39410046565,159.711530154,-25.1700403272,standard
9.78551079249,158.546985551,-25.0924040203,standard
13.8924918591,158.180985818,-23.8280413082,standard
5.47801181607,155.687381581,-23.7984655723,standard
7.28964197567,153.981231313,-23.7208292654,standard
5.72138290273,153.358292374,-26.8188876067,standard
11.0474476284,153.036656246,-27.976038276,standard
16.0825573158,153.827807182,-28.1867653947,standard
6.98205550609,156.310320519,-26.1682214157,standard
5.03394689038,156.09404795,-26.8004027718,standard
7.95484274201,156.517350671,-27.2163115586,standard
11.4547344006,155.848199645,-28.0647654839,standard
15.5896509837,156.530290055,-28.2237350646,standard
9.74180874557,161.221741171,-26.8318269912,standard
6.03536654726,163.811466551,-26.3382818974,standard
9.91828802008,166.329101074,-25.8114641007,standard
9.94284287297,165.271768514,-27.3586447879,standard
13.549127206,166.69140384,-28.3438864919,standard
5.89605688348,170.408704152,-25.3419492924,standard
6.96551097663,171.199855089,-25.7042520579,standard
5.89288645843,173.493823109,-25.9020397921,standard
17.9874568468,172.813641362,-26.4264568478,standard
9.84139323551,171.582491173,-27.277311514,standard
14.3754906384,171.355127703,-27.611887027,standard
17.2634133814,174.671896636,-26.7617702055,standard
9.07057565606,176.656578373,-26.1811608002,standard
8.28585651837,176.61776022,-26.7837664203,standard
5.22160021752,177.310941531,-26.3438273479,standard
9.55443671025,178.322062004,-26.5859786861,standard
12.3994009626,178.57345576,-26.4676757423,standard
8.35030192974,178.710243538,-26.6876452784,standard
7.87305388432,179.789757901,-26.7375543328,standard
8.134110387,179.433000586,-27.950159507,standard
9.30126655183,177.885819899,-30.2515214611,standard
9.18838482851,171.053824893,-30.5694606226,standard
6.86616058058,164.057314856,-29.0222799354,standard
6.09598616274,165.258829129,-30.4807334147,standard
14.335064197,163.829951386,-30.2552184281,standard
12.3548602389,162.402922126,-30.7007029509,standard
15.3369257478,158.051591974,-28.9631284635,standard
7.65564772444,158.083016193,-30.987217893,standard
11.868023499,157.099622972,-31.5824295791,standard
6.01356272483,154.374958298,-31.7783688298,standard
5.3578944707,153.180837958,-30.7210362694,standard
7.52949573531,154.816745853,-33.4512463948,standard
5.6647897572,156.463744649,-34.1314883217,standard
5.53813342926,162.430649378,-33.2146405071,standard
6.73320139394,161.282741127,-33.8061552262,standard
9.63817351767,166.567555445,-34.7100636564,standard
14.0997462655,171.880097016,-32.5307016131,standard
5.76258034051,162.136740502,-34.935578643,standard
13.6440640001,155.478502945,-34.9670028625,standard
9.19825386031,152.162323551,-35.4827297582,standard
12.9406950415,153.247383364,-35.7673962168,standard
6.43229294153,151.692808743,-35.9411536655,standard
5.75979966271,153.558931862,-39.2259508935,standard
7.73042863726,153.088535873,-39.6684025659,standard
11.6570689184,152.569237331,-40.0875673082,standard
7.64344230112,153.796458549,-39.8127815327,standard
8.12175399674,154.285484082,-39.7405920493,standard
6.17661681373,154.816426088,-39.4937505899,standard
5.92639883197,155.212303901,-39.3517003162,standard
7.16887873047,156.099535938,-39.7382633563,standard
6.11654950898,156.861018553,-36.8576700997,standard
19.1679491763,157.962490348,-38.1431086426,standard
6.83386952748,158.595894848,-38.6484350264,standard
5.09806711829,159.022045669,-38.5599446919,standard
5.07712386359,159.771884819,-39.2864969118,standard
6.94581420158,159.431895639,-39.9152440252,standard
7.21868841716,159.664764941,-39.9105866392,standard
6.78976222297,160.873356614,-37.9311975785,standard
8.76966478825,160.70801941,-38.4295378832,standard
8.20057186213,160.074614911,-38.583231622,standard
12.0922241668,161.429914244,-38.4993986736,standard
10.2789413188,163.507108411,-37.8264063929,standard
6.86169781433,164.075309506,-36.6038425613,standard
6.06148632646,164.408312607,-39.3796446323,standard
5.60854532932,166.369072124,-38.3596770928,standard
18.128461521,166.862755042,-38.9371929599,standard
7.14883866689,170.875093103,-38.1594094937,standard
5.26517036789,174.328544841,-39.8570266999,standard
5.2998222543,173.602033667,-42.2957723038,standard
5.91992931038,172.038163108,-42.1141380926,standard
17.164758439,169.072076438,-41.1551094573,standard
7.67079227402,161.672298673,-40.9099032721,standard
6.39152771033,161.46341933,-42.5645909365,standard
5.5428787933,159.995814903,-42.3847730673,standard
7.35631543829,158.677150529,-41.5201942219,standard
16.7791619017,158.23941208,-41.4493568795,standard
8.92586981639,158.451924108,-41.7781148018,standard
11.0505856503,158.103186422,-42.3702423304,standard
5.09281589513,156.154251335,-40.8100044559,standard
6.57972546053,154.884628199,-42.2430983826,standard
7.24155164887,154.590380777,-42.1613629875,standard
8.14333956136,153.297145193,-40.7536978505,standard
5.46435980148,153.50965722,-42.3175684092,standard
5.75491937126,153.473330378,-43.187596281,standard
6.26146480123,152.775855006,-43.9849704683,standard
7.05567036248,153.858394905,-43.979521442,standard
5.93858976585,156.886237207,-43.0786157542,standard
7.90141520603,156.782705706,-43.7742747833,standard
9.57993697282,157.169586576,-43.9377455734,standard
13.2345202948,157.264036366,-44.3391571802,standard
6.51310505843,156.016209335,-44.6515680235,standard
5.25600337847,156.984319681,-44.9349173931,standard
6.40161295197,158.00692029,-43.5817425194,standard
7.68183165986,159.084011163,-42.9024305693,standard
7.91932434809,161.336275382,-42.9187776484,standard
11.0623597293,160.311858431,-45.0257344987,standard
14.4110133354,162.006505621,-43.4527822294,standard
11.9918774985,163.134454073,-43.3873939133,standard
12.590407132,163.686622075,-44.0921346529,standard
6.05689045326,163.810133339,-44.6352209445,standard
5.52456536649,163.283394126,-43.1530857808,standard
13.4846167708,164.389546473,-43.6198857037,standard
7.69421182503,169.062994728,-44.222911285,standard
7.34946424886,167.079549141,-45.0511632882,standard
5.11472754256,168.648868726,-44.5080769966,standard
17.1736305407,169.284588466,-45.1674091834,standard
6.77042268564,171.891039397,-43.7197845199,standard
5.34047330828,170.256331496,-45.5506573691,standard
5.61816131594,171.689425422,-44.3918311015,standard
13.36903939,176.14127994,-42.929675701,standard
13.3724380252,178.175583105,-43.7397642831,standard
11.900184576,179.147326136,-42.7898173584,standard
10.2310118832,175.629071464,-47.3724485078,standard
5.05043820164,175.006066119,-47.1635691649,standard
9.94961904965,172.975395638,-46.4261342673,standard
15.1355207779,172.504963031,-46.4461140305,standard
6.60027176011,168.025863382,-46.809382453,standard
7.27203323744,170.232719048,-48.0426787473,standard
7.13695253394,167.773391828,-48.0517604578,standard
7.20599628262,166.814363193,-46.2263366349,standard
17.2617733216,167.19034601,-46.825729532,standard
11.3540243866,165.610128372,-46.2299693192,standard
7.7269712765,165.497515161,-46.7984844003,standard
10.7359026802,166.069662927,-47.2271411388,standard
7.18787966298,167.161284536,-48.2115985637,standard
10.3267773654,163.027289889,-48.3369261695,standard
6.50283864968,162.186323491,-47.6848593511,standard
6.2530063406,162.195405201,-48.2243129585,standard
13.4921852981,161.563318146,-47.7447986408,standard
14.8859125427,160.26826622,-45.8430884492,standard
7.39169538717,160.509839721,-48.1625573267,standard
5.98569345397,160.865842775,-48.1116997475,standard
5.48541602975,158.777049346,-47.0291598486,standard
11.0981982325,157.730836289,-48.5112950122,standard
11.2535334319,155.901828829,-47.6682233787,standard
6.70192668104,153.747598037,-46.2935412931,standard
8.61788754371,153.073735113,-46.0846619502,standard
14.2859870166,152.252748478,-46.3552969249,standard
13.3603651402,153.104612929,-48.8455019609,standard
5.55668913872,160.885822538,-48.7129089867,standard
8.32395115284,162.367957702,-48.7528685132,standard
12.7622342518,164.342321578,-48.7383377763,standard
5.59665385686,167.764310117,-48.4368249856,standard
13.0204548236,169.998410916,-48.3605386169,standard
5.84429683934,176.368322704,-48.5149276965,standard
5.92180458103,176.644406705,-48.5530708808,standard
5.08986927577,151.892026185,-48.8785844332,standard
11.4643913987,152.640230651,-50.9006997099,standard
8.59450422065,154.492200306,-50.8745234604,standard
6.92726985576,155.890448302,-49.5940685872,standard
8.06493726787,156.309268295,-49.4610059854,standard
5.11875453822,156.187112463,-50.1852155559,standard
13.737579206,156.078044757,-52.0546360437,standard
5.53437073634,156.346351315,-48.791330268,standard
5.0175723182,157.1839913,-49.1796113028,standard
11.5241258068,159.607475736,-51.3893230346,standard
9.99356553359,161.969882257,-49.3715704661,standard
5.23332519341,163.171808381,-50.3444544072,standard
8.73998873433,163.806582433,-52.1876986455,standard
5.39277184704,164.151236385,-49.2625027597,standard
11.1284553648,165.05213564,-49.2101502606,standard
8.97842742425,165.329167614,-50.3815374274,standard
9.78561857464,166.295507493,-50.119774932,standard
5.10444984196,166.535456447,-50.9072437723,standard
11.5631744721,166.339134575,-52.4320103078,standard
7.6967660887,168.906588384,-49.8361988954,standard
8.31717783266,169.050557757,-50.5931287778,standard
7.77902377824,167.669760594,-51.8146870896,standard
10.3955048064,167.81591132,-52.3120358308,standard
6.8365765262,169.430113375,-51.2540790787,standard
7.62144577613,169.382123584,-51.8103243813,standard
6.6264264844,169.482465874,-52.3382120803,standard
5.55402906238,169.96672649,-50.7850879411,standard
6.15144634955,170.446624399,-50.0477902458,standard
6.91540861477,170.651671687,-50.5385949246,standard
9.84678487697,170.283022839,-50.9421454383,standard
19.2005435525,171.718353855,-49.8514683743,standard
6.61772171747,171.881955415,-51.5311110529,standard
16.4601028238,173.512311787,-50.4215628055,standard
5.46955297263,172.346583844,-52.1353461464,standard
9.33016021414,176.277383983,-51.1384673099,standard
7.23406262886,178.456556757,-54.2316274635,standard
10.0797326115,179.056429142,-54.360327357,standard
13.4606012646,174.652275158,-52.724311761,standard
6.48051171241,174.730803906,-53.3241841462,standard
6.58108817501,173.08388154,-53.5183246636,standard
8.86189592493,169.534818373,-52.5585288473,standard
18.7005823804,168.671002138,-54.5959136029,standard
11.6106949088,167.927160381,-53.2914638343,standard
5.09655055423,167.170230498,-52.826835405,standard
6.11937440647,166.018475519,-52.8726438417,standard
6.02194544753,166.629254675,-54.7377016212,standard
7.39876546941,158.388098779,-52.7941150931,standard
8.31926962002,158.815644188,-52.9140895701,standard
12.570266439,156.39652246,-52.9860742564,standard
9.57677214629,153.674192508,-52.6305135335,standard
6.41655572042,151.931290559,-53.7364600764,standard
15.6260656331,154.341686871,-52.996981027,standard
9.94840089077,154.908838944,-52.5258085353,standard
9.01809251436,155.233860709,-52.5454407225,standard
9.09058562074,154.847761029,-54.0331242378,standard
9.79964559109,153.530223135,-55.5818856688,standard
7.64473362226,152.65550013,-55.4684552541,standard
5.18136152012,152.094892119,-55.4270095257,standard
6.27268309006,153.386253763,-56.8012626264,standard
6.0749520515,152.171239514,-58.2693139546,standard
8.03190180602,154.509651139,-56.6594746081,standard
7.31755975372,158.10888545,-56.8252575218,standard
16.7085772818,157.192716716,-57.662897507,standard
6.77207547108,157.293059006,-57.0979267878,standard
5.13906128481,157.583179105,-56.3998934668,standard
5.37295684001,156.900415263,-57.1306470997,standard
9.25634932751,162.609019016,-57.2091758483,standard
5.3571286568,167.386184557,-56.2471986779,standard
8.38217067323,166.203851755,-57.1470890837,standard
5.2308212502,165.493645667,-58.1567099576,standard
6.13105724727,170.379747833,-55.6774976686,standard
7.41323226582,169.856133569,-55.9045900428,standard
5.66108159926,175.615152469,-56.1107108726,standard
